Species,NP_001005920.3-Cupin_8__coords_52--261,NP_001005920.3-N__coords_1--51,NP_001005920.3-YY-Cupin_4__coords_173--263,NP_001009999.1-Amino_oxidase__coords_308--850,NP_001009999.1-N__coords_1--197,NP_001009999.1-SWIRM__coords_198--284,NP_001009999.1-YY-DAO__coords_300--422,NP_001009999.1-YY-FAD_binding_2__coords_300--347,NP_001009999.1-YY-NAD_binding_8__coords_303--366,NP_001009999.1-YY-Pyr_redox__coords_300--348,NP_001034782.1-C__coords_257--315,NP_001034782.1-Cupin_8__coords_16--256,NP_001034782.1-YY-Cupin_4__coords_16--308,NP_001036068.1-ARID__coords_86--170,NP_001036068.1-C__coords_1219--1690,NP_001036068.1-JmjC__coords_470--586,NP_001036068.1-JmjN__coords_20--53,NP_001036068.1-PHD__coords_1163--1218,NP_001036068.1-PHD__coords_295--343,NP_001036068.1-PLU-1__coords_741--1072,NP_001036068.1-XX__coords_171--294,NP_001036068.1-XX__coords_344--469,NP_001036068.1-XX__coords_54--85,NP_001036068.1-XX__coords_587--679,NP_001036068.1-zf-C5HC2__coords_680--728,NP_001073893.1-C__coords_1486--1682,NP_001073893.1-JmjC__coords_1377--1485,NP_001073893.1-N__coords_1--1376,NP_001074930.1-C__coords_289--414,NP_001074930.1-JmjC__coords_174--288,NP_001074930.1-N__coords_1--173,NP_001074930.1-YY-C__coords_295--414,NP_001074930.1-YY-Cupin_8__coords_56--294,NP_001108104.1-Cupin_8__coords_38--298,NP_001108104.1-N__coords_1--37,NP_001120680.1-C__coords_1906--2002,NP_001120680.1-N__coords_1--1289,NP_001120680.1-Tet_JBP__coords_1290--1905,NP_001138820.1-Cupin_8__coords_230--454,NP_001138820.1-N__coords_1--229,NP_001138820.1-YY-Cupin_4__coords_278--453,NP_001140177.1-ARID__coords_81--165,NP_001140177.1-C__coords_1119--1570,NP_001140177.1-JmjC__coords_522--638,NP_001140177.1-JmjN__coords_15--48,NP_001140177.1-PHD__coords_316--364,NP_001140177.1-PLU-1__coords_793--1118,NP_001140177.1-XX__coords_166--315,NP_001140177.1-XX__coords_365--521,NP_001140177.1-XX__coords_49--80,NP_001140177.1-XX__coords_639--731,NP_001140177.1-ZZ-zf-C5HC2__coords_732--780,NP_001155102.1-C__coords_293--506,NP_001155102.1-JmjC__coords_176--292,NP_001155102.1-JmjN__coords_16--50,NP_001155102.1-XX__coords_51--175,NP_001171825.1-C__coords_478--1060,NP_001171825.1-JHD__coords_374--477,NP_001171825.1-JmjC__coords_270--370,NP_001171825.1-N__coords_1--42,NP_001171825.1-PHD__coords_43--92,NP_001171825.1-XX__coords_93--162,NP_001171825.1-YY-Cupin_8__coords_163--382,NP_001245178.1-C__coords_1286--1444,NP_001245178.1-JmjC__coords_1177--1285,NP_001245178.1-N__coords_1--201,NP_001245178.1-XX__coords_233--1176,NP_001274420.1-C__coords_1698--1795,NP_001274420.1-N__coords_1--984,NP_001274420.1-Tet_JBP__coords_1616--1697,NP_001274420.1-Tet_JBP__coords_985--1331,NP_001274420.1-XX__coords_1332--1615,NP_001278344.1-C__coords_1294--1453,NP_001278344.1-JmjC__coords_1185--1293,NP_001278344.1-N__coords_1--204,NP_001278344.1-XX__coords_236--1184,NP_001300971.1-ARID__coords_99--183,NP_001300971.1-JmjC__coords_522--638,NP_001300971.1-JmjN__coords_34--65,NP_001300971.1-N__coords_1--33,NP_001300971.1-PHD__coords_1214--1260,NP_001300971.1-PHD__coords_1522--1574,NP_001300971.1-PHD__coords_347--395,NP_001300971.1-PLU-1__coords_793--1124,NP_001300971.1-XX__coords_1125--1213,NP_001300971.1-XX__coords_1261--1521,NP_001300971.1-XX__coords_184--346,NP_001300971.1-XX__coords_396--521,NP_001300971.1-XX__coords_639--731,NP_001300971.1-XX__coords_66--98,NP_001300971.1-zf-C5HC2__coords_732--780,NP_001351543.1-Amino_oxidase__coords_392--820,NP_001351543.1-N__coords_1--137,NP_001351543.1-SWIRM__coords_282--364,NP_001351543.1-XX__coords_192--281,NP_001351543.1-YY-FAD_binding_2__coords_384--422,NP_001351543.1-YY-FAD_binding_3__coords_382--417,NP_001351543.1-YY-HI0933_like__coords_383--422,NP_001351543.1-YY-NAD_binding_8__coords_387--454,NP_001351543.1-YY-Pyr_redox_2__coords_383--482,NP_001351543.1-YY-Pyr_redox__coords_384--431,NP_001351543.1-YY-Thi4__coords_373--444,NP_001351543.1-zf-CW__coords_138--191,NP_004178.2-ARID__coords_81--165,NP_004178.2-C__coords_1101--1560,NP_004178.2-JmjN__coords_15--48,NP_004178.2-PHD__coords_326--374,NP_004178.2-PLU-1__coords_772--1100,NP_004178.2-XX__coords_166--325,NP_004178.2-XX__coords_375--500,NP_004178.2-XX__coords_49--80,NP_004178.2-XX__coords_501--617,NP_004178.2-XX__coords_618--710,NP_004178.2-ZZ-zf-C5HC2__coords_711--759,NP_004964.2-ARID__coords_604--709,NP_004964.2-C__coords_1193--1246,NP_004964.2-JmjC__coords_916--1031,NP_004964.2-JmjN__coords_558--591,NP_004964.2-N__coords_1--557,NP_004964.2-XX__coords_1032--1138,NP_004964.2-XX__coords_710--915,NP_004964.2-zf-C5HC2__coords_1139--1192,NP_005135.2-C__coords_1141--1189,NP_005135.2-JmjC__coords_1026--1140,NP_005135.2-N__coords_1--1025,NP_005383.3-C__coords_444--1096,NP_005383.3-JHD__coords_340--443,NP_005383.3-JmjC__coords_236--336,NP_005383.3-PHD__coords_7--56,NP_005383.3-XX__coords_57--141,NP_005383.3-YY-Cupin_8__coords_142--326,NP_036440.1-C__coords_936--1162,NP_036440.1-F-box__coords_891--935,NP_036440.1-JHD__coords_303--367,NP_036440.1-N__coords_1--302,NP_036440.1-PHD_4__coords_614--676,NP_036440.1-XX__coords_368--613,NP_036440.1-XX__coords_677--890,NP_036440.1-YY-F-box-like__coords_895--936,NP_055478.2-C__coords_995--1064,NP_055478.2-JmjC__coords_175--291,NP_055478.2-JmjN__coords_15--49,NP_055478.2-PHD_2__coords_732--767,NP_055478.2-Tudor_2__coords_902--936,NP_055478.2-Tudor_2__coords_960--994,NP_055478.2-XX__coords_292--731,NP_055478.2-XX__coords_50--174,NP_055478.2-YY-zf-HC5HC2H__coords_795--885,NP_055478.2-zf-HC5HC2H_2__coords_774--884,NP_055830.1-C__coords_1015--1096,NP_055830.1-JmjC__coords_176--292,NP_055830.1-JmjN__coords_16--50,NP_055830.1-PHD_2__coords_754--787,NP_055830.1-Tudor_2__coords_922--956,NP_055830.1-Tudor_2__coords_980--1014,NP_055830.1-XX__coords_293--753,NP_055830.1-XX__coords_51--175,NP_055830.1-YY-zf-HC5HC2H__coords_817--907,NP_055830.1-zf-HC5HC2H_2__coords_795--906,NP_055876.2-C__coords_975--1056,NP_055876.2-JmjC__coords_177--293,NP_055876.2-JmjN__coords_17--51,NP_055876.2-Tudor_2__coords_882--916,NP_055876.2-Tudor_2__coords_940--974,NP_055876.2-XX__coords_294--752,NP_055876.2-XX__coords_52--176,NP_055876.2-YY-zf-HC5HC2H__coords_775--865,NP_055876.2-zf-HC5HC2H_2__coords_753--864,NP_057688.3-C__coords_1705--1761,NP_057688.3-JmjC__coords_1594--1704,NP_057688.3-N__coords_1--1593,NP_060372.2-C__coords_303--349,NP_060372.2-Cupin_8__coords_48--302,NP_060372.2-N__coords_1--47,NP_060372.2-YY-Cupin_4__coords_181--323,NP_060509.2-C__coords_296--523,NP_060509.2-JmjC__coords_179--295,NP_060509.2-JmjN__coords_19--53,NP_060509.2-XX__coords_54--178,NP_060903.2-C__coords_1265--1321,NP_060903.2-JmjC__coords_1151--1264,NP_060903.2-N__coords_1--1150,NP_075383.2-C__coords_331--463,NP_075383.2-JmjC__coords_222--330,NP_075383.2-N__coords_1--221,NP_075383.2-YY-C__coords_337--463,NP_075383.2-YY-Cupin_8__coords_87--336,NP_078886.2-C__coords_280--488,NP_078886.2-Cupin_8__coords_30--279,NP_078886.2-YY-C__coords_383--488,NP_078886.2-YY-Cupin_4__coords_161--382,NP_078920.2-C__coords_558--641,NP_078920.2-Cupin_4__coords_215--557,NP_078920.2-N__coords_1--214,NP_085128.2-C__coords_2053--2136,NP_085128.2-N__coords_1--1579,NP_085128.2-Tet_JBP__coords_1580--2052,NP_085150.1-C__coords_477--941,NP_085150.1-JHD__coords_373--476,NP_085150.1-JmjC__coords_269--369,NP_085150.1-PHD__coords_39--88,NP_085150.1-XX__coords_89--173,NP_085150.1-YY-Cupin_8__coords_174--375,NP_115979.3-C__coords_724--1336,NP_115979.3-Cupin_8__coords_116--335,NP_115979.3-JHD__coords_333--396,NP_115979.3-N__coords_1--115,NP_115979.3-PHD_4__coords_656--723,NP_115979.3-XX__coords_397--605,NP_115979.3-zf-CXXC__coords_606--651,NP_116165.1-C__coords_2482--2540,NP_116165.1-JmjC__coords_2381--2481,NP_116165.1-N__coords_1--2380,NP_694822.2-C__coords_365--465,NP_694822.2-Cupin_4__coords_51--364,NP_694822.2-N__coords_1--50
UP000000305-00006669-Daph_pule-22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52.874,0.0,0.0,0.0,0.0,0.0,31.126,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,81.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,62.281,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,63.158,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,84.375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.652,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
UP000000311-00104421-Camp_flor-22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,80.734,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,67.059,34.375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,61.224,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,65.882,36.336,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,61.224,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41.414,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
UP000000361-00318586-Para_deni-22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.155,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
UP000000437-00007955-Dani_reri-22,70.476,0.0,81.319,0.0,0.0,0.0,0.0,0.0,0.0,0.0,67.273,68.88,68.601,0.0,0.0,0.0,79.412,0.0,0.0,0.0,0.0,0.0,84.375,0.0,0.0,75.134,89.4495,66.35133333333333,63.478,93.043,80.347,62.385,0.0,0.0,0.0,0.0,0.0,0.0,66.667,41.243,71.186,82.353,41.481,93.162,85.2945,0.0,47.47,44.9375,70.701,87.5,81.72,71.429,0.0,0.0,77.143,0.0,38.853,69.7115,85.64349999999999,0.0,86.5435,60.486999999999995,77.31833333333333,0.0,0.0,75.20599999999999,58.282,60.0,45.50066666666667,0.0,55.956,0.0,89.103,0.0,76.73949999999999,61.197,82.353,93.162,83.59375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,86.508,72.043,95.4545,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,84.706,39.676,85.2945,80.851,49.408,51.759,90.476,90.625,94.017,86.022,73.469,0.0,0.0,0.0,0.0,44.798,65.421,70.755,0.0,0.0,0.0,27.76,43.845,67.7885,86.139,86.0,74.118,83.784,0.0,0.0,79.032,79.87549999999999,0.0,0.0,0.0,0.0,82.857,91.453,81.4285,0.0,82.857,91.429,0.0,83.2,75.824,76.364,45.714,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64.835,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,94.737,0.0,0.0,91.489,0.0,78.261,0.0,0.0,0.0,78.5715,0.0,82.143,0.0,0.0,44.526,72.477,54.074,44.186,62.4,0.0,65.6,0.0,0.0,50.617,59.706,0.0,0.0,0.0,0.0,60.483999999999995,0.0,88.119,88.0915,72.941,85.821,0.0,83.636,0.0,71.233,0.0,66.667,0.0,64.8735,0.0,49.899,0.0,0.0,0.0
UP000000539-00009031-Gall_gall-22,0.0,0.0,0.0,95.58,62.366,97.701,95.935,97.917,98.438,97.959,84.483,76.349,78.84,92.941,80.38,98.291,91.176,94.643,97.959,91.592,78.226,95.238,93.75,93.548,95.918,0.0,0.0,0.0,69.048,98.6955,94.509,68.333,97.699,70.881,60.526,83.505,48.006,66.88,76.0,43.503,80.114,0.0,44.179,0.0,0.0,65.957,0.0,51.852,64.968,81.25,0.0,0.0,48.148,79.487,0.0,61.6,43.357,55.769,0.0,0.0,82.0,52.703,0.0,86.755,95.413,86.275,73.474,0.0,0.0,0.0,66.905,0.0,94.156,97.248,88.235,83.368,90.588,95.726,100.0,0.0,72.34,86.792,97.959,84.94,79.775,66.667,50.307,96.825,87.097,100.0,77.551,86.967,85.507,97.59,75.556,75.676,72.727,85.338,92.857,91.0,91.667,91.667,83.333,0.0,45.2965,0.0,74.468,45.104,0.0,84.127,84.375,0.0,0.0,0.0,97.17,89.189,95.69,91.176,68.011,91.589,83.654,98.148,0.0,0.0,33.6295,61.989,88.462,95.05,85.106,82.353,97.297,80.7595,97.778,90.625,90.878,93.651,76.667,74.057,97.619,90.0,96.581,82.857,69.444,88.571,97.143,52.489,88.8,91.209,91.892,69.62,95.299,85.714,82.353,82.857,64.762,54.512,89.6,85.714,85.268,91.463,96.581,88.5715,80.0,91.429,56.404333333333334,84.80000000000001,89.011,79.4645,100.0,96.396,75.659,93.617,94.118,66.667,97.902,57.317,81.624,0.0,64.8,83.92833333333333,95.614,64.73599999999999,48.9285,71.56,60.0,48.134,70.4,44.86,65.957,46.0,64.091,59.259,62.828,0.0,47.872,0.0,44.186,56.41,93.269,98.02,96.0,89.412,96.02,72.195,0.0,0.0,59.701,95.588,0.0,0.0,75.3135,93.069,68.189,62.727,76.677,46.0
UP000000589-00010090-MusX_musc-22,88.571,50.847,91.209,95.948,73.684,100.0,96.748,100.0,100.0,100.0,89.831,89.627,89.761,98.824,83.475,100.0,97.059,98.214,97.959,96.386,62.1425,96.825,96.875,98.925,95.918,96.835,100.0,52.85,76.522,98.261,97.11,75.229,98.745,92.72,75.676,66.667,49.266,53.543,87.111,67.016,87.5,94.70599999999999,72.049,98.71799999999999,97.059,76.43633333333334,69.53433333333334,70.2725,73.885,92.70833333333333,95.699,94.898,64.609,85.47,78.5715,70.4,63.382999999999996,98.077,90.099,0.0,93.75,90.0,98.636,88.679,96.789,82.9865,66.93933333333332,92.857,82.814,91.463,90.778,81.69,94.027,100.0,83.55850000000001,68.46133333333334,100.0,100.0,100.0,93.939,87.234,98.113,97.959,93.373,88.764,85.057,61.963,98.413,98.925,100.0,97.959,92.18,85.401,100.0,79.167,0.0,0.0,0.0,94.643,91.0,91.489,88.889,83.333,96.471,76.7225,100.0,86.75633333333333,71.96333333333334,83.9205,94.8415,100.0,99.1455,97.8495,96.939,98.113,87.805,97.414,97.059,74.688,98.131,96.602,100.0,83.673,67.957,76.976,56.675,99.038,97.03,93.75,74.39099999999999,98.378,98.678,97.778,95.312,99.007,78.358,94.715,88.318,97.619,100.0,100.0,90.0,94.444,100.0,100.0,72.336,97.6,97.802,98.198,62.024,97.436,91.429,82.353,78.5715,85.714,55.828,99.2,83.51650000000001,83.0355,74.227,100.0,88.5715,82.8575,88.571,64.052,99.2,85.714,85.7145,100.0,98.198,84.128,100.0,98.039,91.892,98.601,48.8635,88.03399999999999,94.286,75.6,98.246,98.246,57.93633333333333,72.993,79.817,72.222,73.077,80.237,54.808,89.6,51.429,78.281,92.593,94.461,68.40299999999999,53.571,48.932,49.683,69.099,97.115,98.02,87.03533333333333,95.294,97.525,84.013,99.545,96.875,76.206,100.0,79.71,100.0,76.1175,96.04,74.387,73.267,79.618,64.0
UP000000673-00043151-Anop_darl-22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,78.899,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
UP000000715-00009669-Must_puto-22,88.571,66.667,91.209,96.685,71.066,100.0,100.0,100.0,100.0,100.0,94.915,93.776,94.539,100.0,84.534,100.0,100.0,98.214,100.0,99.398,91.935,94.656,100.0,100.0,100.0,96.203,100.0,55.842666666666666,60.839,96.522,99.422,59.124,98.326,91.908,86.486,85.567,72.958,78.17,87.111,65.625,88.068,95.8825,74.275,98.71799999999999,95.5885,77.08766666666666,89.32650000000001,73.1485,71.33733333333333,95.3125,96.774,97.959,60.97566666666666,86.61,80.95233333333333,75.46666666666665,65.2285,99.038,90.09899999999999,0.0,89.83333333333333,95.714,99.545,88.9935,98.624,89.88149999999999,73.047,95.918,85.061,92.683,93.948,84.859,94.3415,98.624,89.706,79.083,98.824,100.0,87.5,90.909,95.745,100.0,100.0,98.494,89.888,79.514,66.258,100.0,98.925,100.0,97.959,95.498,94.891,98.795,86.667,100.0,100.0,100.0,100.0,100.0,100.0,98.611,92.593,98.8235,84.1685,98.5295,86.72733333333333,75.91633333333333,87.9405,96.8255,98.4375,99.57249999999999,97.8495,100.0,98.113,92.105,100.0,94.118,72.212,96.262,95.631,98.148,0.0,69.0295,47.57333333333333,69.618,100.0,84.65350000000001,93.75,74.706,81.081,99.7805,100.0,100.0,100.0,100.0,98.164,90.2675,100.0,100.0,100.0,97.143,97.222,100.0,100.0,76.923,99.2,97.802,98.198,64.21600000000001,97.436,90.0,76.471,80.0,85.714,64.542,100.0,85.1645,84.821,74.837,100.0,90.0,82.8575,94.286,61.53066666666666,99.2,98.901,98.214,100.0,100.0,86.817,100.0,99.608,91.892,100.0,57.63566666666666,88.88900000000001,86.66666666666667,80.8,100.0,92.0355,59.12,73.684,85.321,75.568,73.228,83.2,76.555,88.8,79.439,85.973,96.296,97.959,65.164,95.238,70.844,80.211,74.249,99.038,99.01,89.03533333333333,95.294,99.005,85.714,100.0,96.875,78.261,100.0,81.818,100.0,77.856,97.03,80.713,85.149,64.72999999999999,80.392
UP000001038-00008090-Oryz_lati-22,71.845,0.0,81.319,92.294,72.727,93.103,0.0,0.0,95.312,0.0,0.0,0.0,0.0,75.294,65.032,0.0,82.35300000000001,0.0,0.0,0.0,39.535,92.063,84.375,72.043,0.0,73.06,89.4495,58.285250000000005,0.0,90.435,80.925,0.0,0.0,64.368,48.387,0.0,48.6225,44.427,67.672,41.176,71.823,77.0585,44.99633333333333,93.162,87.255,0.0,50.599,45.714,67.516,84.375,77.419,64.286,0.0,78.632,82.857,0.0,47.391,68.75,90.099,0.0,86.5435,58.2915,84.091,0.0,0.0,72.6465,50.351,56.863,61.385,0.0,50.838,0.0,0.0,0.0,73.364,52.371,82.353,0.0,85.41666666666667,0.0,61.702,83.019,0.0,0.0,0.0,0.0,41.007,0.0,0.0,96.97,0.0,74.109,69.504,0.0,0.0,72.973,69.697,0.0,0.0,0.0,0.0,0.0,74.074,73.98700000000001,44.96633333333333,85.29425,0.0,52.522,50.0,87.302,81.25,94.017,79.032,65.3065,0.0,0.0,87.931,0.0,0.0,0.0,0.0,87.037,0.0,42.308,0.0,41.483999999999995,76.923,81.188,85.0,67.059,83.243,0.0,0.0,83.607,77.926,0.0,47.059,54.054,0.0,81.429,0.0,82.857,0.0,82.857,0.0,0.0,0.0,0.0,0.0,0.0,0.0,85.714,0.0,65.714,0.0,53.2005,78.4,0.0,0.0,60.274,0.0,85.714,74.286,80.0,52.664500000000004,0.0,0.0,73.214,96.429,93.694,0.0,0.0,0.0,54.348,95.804,0.0,0.0,77.143,0.0,78.947,0.0,0.0,40.714,75.229,57.353,40.909,65.2,0.0,64.516,0.0,0.0,54.688,59.238,53.333,35.354,47.292500000000004,0.0,0.0,72.115,87.129,86.735,0.0,86.0,54.88,0.0,0.0,72.603,86.765,62.143,100.0,78.723,0.0,0.0,0.0,0.0,0.0
UP000001073-00061853-Noma_leuc-22,99.048,93.939,100.0,96.501,70.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,85.593,100.0,100.0,100.0,100.0,100.0,99.194,99.206,100.0,100.0,97.959,74.619,100.0,60.217,79.365,99.13,0.0,78.333,0.0,98.084,91.892,86.598,84.872,88.979,99.111,94.03,98.864,95.294,85.874,99.145,97.059,74.815,62.664500000000004,72.84,73.248,90.625,95.699,97.959,61.355999999999995,89.95725,84.2855,82.6,89.88,100.0,100.0,100.0,100.0,98.571,100.0,86.792,97.248,82.843,74.71,98.98,90.329,100.0,97.406,84.507,99.375,100.0,86.275,88.198,100.0,100.0,75.0,71.429,97.872,100.0,100.0,97.892,98.876,94.636,71.779,100.0,100.0,96.875,100.0,99.301,100.0,98.795,98.889,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,98.897,100.0,87.23400000000001,71.3185,99.375,100.0,100.0,100.0,100.0,100.0,0.0,90.244,100.0,100.0,83.544,99.065,100.0,100.0,97.959,69.22399999999999,89.208,80.734,0.0,76.238,87.5,55.294,68.108,96.035,100.0,100.0,94.444,100.0,99.187,90.654,100.0,100.0,100.0,100.0,100.0,100.0,100.0,83.182,100.0,0.0,0.0,70.3135,97.436,100.0,70.58833333333332,82.857,100.0,79.8,100.0,86.2635,85.7145,76.0565,100.0,90.0,100.0,100.0,86.492,100.0,100.0,85.7145,100.0,100.0,93.261,100.0,99.608,97.872,100.0,59.80925,91.453,83.5715,83.0,100.0,100.0,95.838,83.459,97.248,94.118,82.677,98.0,97.619,84.722,96.262,83.846,97.619,99.708,76.636,100.0,90.627,91.755,81.075,100.0,100.0,82.0,100.0,100.0,82.77,100.0,89.1665,51.111,100.0,93.137,100.0,98.305,100.0,85.399,98.02,68.5445,92.0
